frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
450,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4122674,4277906,4265934,3789989,913,0.111569,0,0
451,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4125390,4277906,4263218,3789989,912,0.111003,0,0
452,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4115125,4277906,4273483,3789989,912,0.113138,0,0
453,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4110245,4277906,4278363,3789989,909,0.11415,0,0
454,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4108034,4277906,4280574,3789989,910,0.114607,0,0
455,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4104392,4277906,4284216,3789989,915,0.11536,0,0
456,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4096312,4277906,4292296,3789989,916,0.117025,0,0
457,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4085217,4277906,4303391,3789989,911,0.119302,0,0
458,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4072683,4277906,4315925,3789989,913,0.121859,0,0
459,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4074548,4277906,4314060,3789989,915,0.12148,0,0
460,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4086283,4277906,4302325,3789989,917,0.119084,0,0
461,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4090980,4277906,4297628,3789989,917,0.118121,0,0
462,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4082279,4277906,4306329,3789989,914,0.119903,0,0
463,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4083815,4277906,4304793,3789989,915,0.119589,0,0
464,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4078455,4277906,4310153,3789989,918,0.120683,0,0
465,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4080361,4277906,4308247,3789989,916,0.120294,0,0
466,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4059728,4277906,4328880,3789989,914,0.124487,0,0
467,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4052145,4277906,4336463,3789989,914,0.126018,0,0
468,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4059201,4277906,4329407,3789989,919,0.124594,0,0
469,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4059757,4277906,4328851,3789989,921,0.124482,0,0
470,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4058954,4277906,4329654,3789989,919,0.124644,0,0
471,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4055090,4277906,4333518,3789989,916,0.125424,0,0
472,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4056386,4277906,4332222,3789989,914,0.125163,0,0
473,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4075460,4277906,4313148,3789989,919,0.121294,0,0
474,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4086439,4277906,4302169,3789989,917,0.119052,0,0
475,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4075269,4277906,4313339,3789989,916,0.121333,0,0
476,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4083008,4277906,4305600,3789989,919,0.119754,0,0
477,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4074820,4277906,4313788,3789989,918,0.121424,0,0
478,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4070662,4277906,4317946,3789989,915,0.12227,0,0
479,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4071150,4277906,4317458,3789989,920,0.122171,0,0
480,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4071783,4277906,4316825,3789989,918,0.122042,0,0
481,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4077033,4277906,4311575,3789989,920,0.120973,0,0
482,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4083185,4277906,4305423,3789989,921,0.119717,0,0
483,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4087251,4277906,4301357,3789989,921,0.118885,0,0
484,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4088383,4277906,4300225,3789989,921,0.118653,0,0
485,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4084696,4277906,4303912,3789989,922,0.119408,0,0
486,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4085275,4277906,4303333,3789989,917,0.11929,0,0
487,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4091963,4277906,4296645,3789989,919,0.117919,0,0
488,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4083951,4277906,4304657,3789989,918,0.119561,0,0
489,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4089524,4277906,4299084,3789989,919,0.118419,0,0
490,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4085969,4277906,4302639,3789989,923,0.119148,0,0
491,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4089564,4277906,4299044,3789989,922,0.118411,0,0
492,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4100157,4277906,4288451,3789989,922,0.116234,0,0
493,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4101979,4277906,4286629,3789989,923,0.115858,0,0
494,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4100608,4277906,4288000,3789989,918,0.116141,0,0
495,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4100154,4277906,4288454,3789989,917,0.116234,0,0
496,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4093229,4277906,4295379,3789989,915,0.117659,0,0
497,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4095957,4277906,4292651,3789989,917,0.117098,0,0
498,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4094732,4277906,4293876,3789989,919,0.11735,0,0
499,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4090969,4277906,4297639,3789989,917,0.118123,0,0
500,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4090422,4277906,4298186,3789989,921,0.118235,0,0
501,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4082756,4277906,4305852,3789989,920,0.119805,0,0
502,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4093679,4277906,4294929,3789989,921,0.117567,0,0
503,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4109447,4277906,4279161,3789989,920,0.114315,0,0
504,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4116051,4277906,4272557,3789989,920,0.112946,0,0
505,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118620,4277906,4269988,3789989,919,0.112412,0,0
506,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4124262,4277906,4264346,3789989,919,0.111238,0,0
507,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4132619,4277906,4255989,3789989,920,0.109493,0,0
508,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4115673,4277906,4272935,3789989,921,0.113024,0,0
509,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135154,4277906,4253454,3789989,922,0.108962,0,0
510,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4143154,4277906,4245454,3789989,923,0.107283,0,0
511,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4139872,4277906,4248736,3789989,925,0.107973,0,0
512,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145434,4277906,4243174,3789989,927,0.106803,0,0
513,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4146081,4277906,4242527,3789989,928,0.106667,0,0
514,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157192,4277906,4231416,3789989,932,0.104321,0,0
515,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4152881,4277906,4235727,3789989,931,0.105233,0,0
516,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4158053,4277906,4230555,3789989,925,0.104139,0,0
517,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4156466,4277906,4232142,3789989,927,0.104475,0,0
518,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4155392,4277906,4233216,3789989,927,0.104702,0,0
519,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4149222,4277906,4239386,3789989,925,0.106005,0,0
520,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4150196,4277906,4238412,3789989,926,0.1058,0,0
521,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157564,4277906,4231044,3789989,925,0.104243,0,0
522,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4150656,4277906,4237952,3789989,925,0.105703,0,0
523,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4152221,4277906,4236387,3789989,928,0.105372,0,0
524,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4167963,4277906,4220645,3789989,930,0.102036,0,0
525,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4167682,4277906,4220926,3789989,928,0.102095,0,0
526,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4164473,4277906,4224135,3789989,927,0.102777,0,0
527,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4161225,4277906,4227383,3789989,927,0.103467,0,0
528,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165224,4277906,4223384,3789989,931,0.102618,0,0
529,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4158679,4277906,4229929,3789989,933,0.104006,0,0
530,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145521,4277906,4243087,3789989,932,0.106785,0,0
531,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145360,4277906,4243248,3789989,933,0.106819,0,0
532,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4146422,4277906,4242186,3789989,935,0.106595,0,0
533,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4151357,4277906,4237251,3789989,936,0.105555,0,0
534,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4146334,4277906,4242274,3789989,936,0.106614,0,0
535,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4152500,4277906,4236108,3789989,937,0.105313,0,0
536,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165085,4277906,4223523,3789989,934,0.102647,0,0
537,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4168462,4277906,4220146,3789989,934,0.101929,0,0
538,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4159653,4277906,4228955,3789989,933,0.1038,0,0
539,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4139124,4277906,4249484,3789989,931,0.10813,0,0
540,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140170,4277906,4248438,3789989,929,0.10791,0,0
541,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4136113,4277906,4252495,3789989,929,0.108761,0,0
542,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4139150,4277906,4249458,3789989,926,0.108124,0,0
543,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140716,4277906,4247892,3789989,927,0.107795,0,0
544,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4150055,4277906,4238553,3789989,926,0.10583,0,0
545,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4147236,4277906,4241372,3789989,926,0.106424,0,0
546,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4152369,4277906,4236239,3789989,922,0.105341,0,0
547,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4166519,4277906,4222089,3789989,922,0.102343,0,0
548,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165395,4277906,4223213,3789989,915,0.102582,0,0
549,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4160698,4277906,4227910,3789989,918,0.103579,0,0
550,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4160816,4277906,4227792,3789989,921,0.103554,0,0
551,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4161655,4277906,4226953,3812910,923,0.0979531,0,0
552,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145160,4277906,4243448,3812910,920,0.101459,0,0
553,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4151813,4277906,4236795,3812910,918,0.100049,0,0
554,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153981,4277906,4234627,3812910,918,0.0995878,0,0
555,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4162008,4277906,4226600,3804875,915,0.0997788,0,0
556,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4169485,4277906,4219123,3804875,915,0.0981834,0,0
557,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165142,4277906,4223466,3804875,910,0.0991108,0,0
558,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165692,4277906,4222916,3804875,911,0.0989934,0,0
559,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165450,4277906,4223158,3800963,913,0.0999714,0,0
560,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4164504,4277906,4224104,3800963,913,0.100173,0,0
561,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4174759,4277906,4213849,3797116,915,0.098896,0,0
562,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4181427,4277906,4207181,3797116,919,0.0974679,0,0
563,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4182997,4277906,4205611,3797116,916,0.097131,0,0
564,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4190974,4277906,4197634,3793049,915,0.0963841,0,0
565,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4182476,4277906,4206132,3793049,914,0.0982097,0,0
566,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4175801,4277906,4212807,3793049,919,0.0996386,0,0
567,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4191532,4277906,4197076,3789085,924,0.0972084,0,0
568,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4186379,4277906,4202229,3789085,922,0.0983154,0,0
569,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4183637,4277906,4204971,3789085,920,0.0989034,0,0
570,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184048,4277906,4204560,3789085,919,0.0988153,0,0
571,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184639,4277906,4203969,3789085,913,0.0986886,0,0
572,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4191482,4277906,4197126,3789085,913,0.0972191,0,0
573,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4207828,4277906,4180780,3781839,912,0.0954226,0,0
574,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4217222,4277906,4171386,3771933,912,0.0957603,0,0
575,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4216222,4277906,4172386,3771933,917,0.095977,0,0
576,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4217439,4277906,4171169,3771933,919,0.0957132,0,0
577,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4219905,4277906,4168703,3771933,920,0.0951783,0,0
578,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4224021,4277906,4164587,3771933,923,0.094284,0,0
579,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4215253,4277906,4173355,3771933,928,0.0961869,0,0
580,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4227229,4277906,4161379,3767981,930,0.0945355,0,0
581,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4224290,4277906,4164318,3767981,928,0.0951745,0,0
582,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4225418,4277906,4163190,3767981,933,0.0949294,0,0
583,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4226575,4277906,4162033,3767981,933,0.0946778,0,0
584,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4228717,4277906,4159891,3767981,936,0.0942116,0,0
585,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4235768,4277906,4152840,3763908,933,0.0936545,0,0
586,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4242554,4277906,4146054,3759897,935,0.0931384,0,0
587,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4234716,4277906,4153892,3759897,932,0.0948496,0,0
588,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4235520,4277906,4153088,3759897,926,0.0946744,0,0
589,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4221344,4277906,4167264,3759897,926,0.0977541,0,0
590,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4218777,4277906,4169831,3759897,924,0.0983095,0,0
591,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4218480,4277906,4170128,3759897,925,0.0983737,0,0
592,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4218839,4277906,4169769,3759897,922,0.0982961,0,0
593,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4226672,4277906,4161936,3759897,919,0.096599,0,0
594,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4208163,4277906,4180445,3759897,918,0.100599,0,0
595,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4214063,4277906,4174545,3759897,917,0.0993277,0,0
596,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4207835,4277906,4180773,3759897,910,0.100669,0,0
597,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4200235,4277906,4188373,3759897,912,0.102301,0,0
598,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4210648,4277906,4177960,3759897,913,0.100064,0,0
599,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4212861,4277906,4175747,3759897,915,0.099587,0,0
