frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
481,steady,0,20000,1194,835168,835168,0,25652,50000,30000,662194,701818,7726414,7637518,483,0.0115055,0,0
482,steady,0,20000,1190,835168,835168,0,25652,50000,30000,660710,701818,7727898,7637518,485,0.0116953,0,0
483,steady,0,20000,1190,835168,835168,0,25652,50000,30000,659967,701818,7728641,7637518,482,0.0117903,0,0
484,steady,0,20000,1192,835168,835168,0,25652,50000,30000,661546,701818,7727062,7637518,480,0.0115884,0,0
485,steady,0,20000,1188,835168,835168,0,25652,50000,30000,653446,701818,7735162,7637518,483,0.0126234,0,0
486,steady,0,20000,1193,835168,835168,0,25652,50000,30000,655848,701818,7732760,7637518,479,0.0123167,0,0
487,steady,0,20000,1198,835168,835168,0,25652,50000,30000,657903,701818,7730705,7637518,479,0.0120541,0,0
488,steady,0,20000,1200,835168,835168,0,25652,50000,30000,658458,701818,7730150,7637518,482,0.0119832,0,0
489,steady,0,20000,1196,835168,835168,0,25652,50000,30000,657664,701818,7730944,7637518,482,0.0120847,0,0
490,steady,0,20000,1203,835168,835168,0,25652,50000,30000,664103,701818,7724505,7637518,481,0.0112612,0,0
491,steady,0,20000,1207,835168,835168,0,25652,50000,30000,667786,701818,7720822,7637518,482,0.0107895,0,0
492,steady,0,20000,1196,835168,835168,0,25652,50000,30000,662155,701818,7726453,7637518,480,0.0115105,0,0
493,steady,0,20000,1192,835168,835168,0,25652,50000,30000,657739,701818,7730869,7637518,482,0.0120751,0,0
494,steady,0,20000,1192,835168,835168,0,25652,50000,30000,656554,701818,7732054,7637518,483,0.0122265,0,0
495,steady,0,20000,1194,835168,835168,0,25652,50000,30000,658540,701818,7730068,7637518,485,0.0119727,0,0
496,steady,0,20000,1196,835168,835168,0,25652,50000,30000,659137,701818,7729471,7637518,487,0.0118964,0,0
497,steady,0,20000,1198,835168,835168,0,25652,50000,30000,659448,701818,7729160,7637518,483,0.0118567,0,0
498,steady,0,20000,1201,835168,835168,0,25652,50000,30000,658922,701818,7729686,7637518,484,0.0119239,0,0
499,steady,0,20000,1195,835168,835168,0,25652,50000,30000,660127,701818,7728481,7637518,484,0.0117698,0,0
500,steady,0,20000,1191,835168,835168,0,25652,50000,30000,657331,701818,7731277,7637518,488,0.0121272,0,0
501,steady,0,20000,1196,835168,835168,0,25652,50000,30000,661841,701818,7726767,7637518,489,0.0115506,0,0
502,steady,0,20000,1199,835168,835168,0,25652,50000,30000,664820,701818,7723788,7637518,493,0.0111694,0,0
503,steady,0,20000,1202,835168,835168,0,25652,50000,30000,665717,701818,7722891,7637518,492,0.0110545,0,0
504,steady,0,20000,1196,835168,835168,0,25652,50000,30000,660216,701818,7728392,7637518,491,0.0117585,0,0
505,steady,0,20000,1202,835168,835168,0,25652,50000,30000,663096,701818,7725512,7637518,483,0.0113901,0,0
506,steady,0,20000,1206,835168,835168,0,25652,50000,30000,665672,701818,7722936,7637518,483,0.0110603,0,0
507,steady,0,20000,1209,835168,835168,0,25652,50000,30000,665255,701818,7723353,7637518,483,0.0111137,0,0
508,steady,0,20000,1205,835168,835168,0,25652,50000,30000,663465,701818,7725143,7637518,484,0.0113428,0,0
509,steady,0,20000,1208,835168,835168,0,25652,50000,30000,664827,701818,7723781,7637518,487,0.0111685,0,0
510,steady,0,20000,1210,835168,835168,0,25652,50000,30000,665065,701818,7723543,7637518,493,0.011138,0,0
511,steady,0,20000,1209,835168,835168,0,25652,50000,30000,664888,701818,7723720,7637518,493,0.0111607,0,0
512,steady,0,20000,1211,835168,835168,0,25652,50000,30000,667434,701818,7721174,7637518,493,0.0108346,0,0
513,steady,0,20000,1208,835168,835168,0,25652,50000,30000,665476,701818,7723132,7637518,491,0.0110854,0,0
514,steady,0,20000,1219,835168,835168,0,25652,50000,30000,670775,701818,7717833,7637518,487,0.0104064,0,0
515,steady,0,20000,1221,835168,835168,0,25652,50000,30000,671839,701818,7716769,7637518,488,0.01027,0,0
516,steady,0,20000,1223,835168,835168,0,25652,50000,30000,675540,701818,7713068,7637518,482,0.00979506,0,0
517,steady,0,20000,1216,835168,835168,0,25652,50000,30000,672128,701818,7716480,7638289,486,0.010133,0,0
518,steady,0,20000,1211,835168,835168,0,25652,50000,30000,670407,701818,7718201,7651141,482,0.00868855,0,0
519,steady,0,20000,1214,835168,835168,0,25652,50000,30000,672257,701818,7716351,7650160,481,0.00857802,0,0
520,steady,0,20000,1224,835168,835168,0,25652,50000,30000,678909,701818,7709699,7646537,478,0.00819254,0,0
521,steady,0,20000,1224,835168,835168,0,25652,50000,30000,677937,701818,7710671,7646537,480,0.00831756,0,0
522,steady,0,20000,1228,835168,835168,0,25652,50000,30000,678207,701818,7710401,7646537,477,0.00828284,0,0
523,steady,0,20000,1229,835168,835168,0,25652,50000,30000,677958,701818,7710650,7644553,475,0.00857217,0,0
524,steady,0,20000,1220,835168,835168,0,25652,50000,30000,671562,701818,7717046,7644553,476,0.00939388,0,0
525,steady,0,20000,1220,835168,835168,0,25652,50000,30000,669227,701818,7719381,7644553,471,0.00969352,0,0
526,steady,0,20000,1218,835168,835168,0,25652,50000,30000,668365,701818,7720243,7644553,472,0.0098041,0,0
527,steady,0,20000,1223,835168,835168,0,25652,50000,30000,673061,701818,7715547,7644553,472,0.00920142,0,0
528,steady,0,20000,1218,835168,835168,0,25652,50000,30000,672512,701818,7716096,7644553,472,0.00927192,0,0
529,steady,0,20000,1216,835168,835168,0,25652,50000,30000,673025,701818,7715583,7644553,471,0.00920604,0,0
530,steady,0,20000,1215,835168,835168,0,25652,50000,30000,673418,701818,7715190,7644553,472,0.00915557,0,0
531,steady,0,20000,1211,835168,835168,0,25652,50000,30000,671514,701818,7717094,7644553,474,0.00940004,0,0
532,steady,0,20000,1210,835168,835168,0,25652,50000,30000,672805,701818,7715803,7644553,473,0.00923429,0,0
533,steady,0,20000,1211,835168,835168,0,25652,50000,30000,672479,701818,7716129,7644553,473,0.00927615,0,0
534,steady,0,20000,1210,835168,835168,0,25652,50000,30000,672631,701818,7715977,7644553,474,0.00925664,0,0
535,steady,0,20000,1209,835168,835168,0,25652,50000,30000,669278,701818,7719330,7644553,471,0.00968698,0,0
536,steady,0,20000,1206,835168,835168,0,25652,50000,30000,668296,701818,7720312,7644553,470,0.00981295,0,0
537,steady,0,20000,1208,835168,835168,0,25652,50000,30000,667177,701818,7721431,7644553,465,0.00995644,0,0
538,steady,0,20000,1205,835168,835168,0,25652,50000,30000,669325,701818,7719283,7644553,461,0.00968095,0,0
539,steady,0,20000,1205,835168,835168,0,25652,50000,30000,669334,701818,7719274,7644553,464,0.0096798,0,0
540,steady,0,20000,1203,835168,835168,0,25652,50000,30000,667391,701818,7721217,7644553,465,0.009929,0,0
541,steady,0,20000,1202,835168,835168,0,25652,50000,30000,665694,701818,7722914,7644553,464,0.0101466,0,0
542,steady,0,20000,1199,835168,835168,0,25652,50000,30000,664450,701818,7724158,7644553,464,0.010306,0,0
543,steady,0,20000,1197,835168,835168,0,25652,50000,30000,665222,701818,7723386,7644553,462,0.0102071,0,0
544,steady,0,20000,1196,835168,835168,0,25652,50000,30000,665904,701818,7722704,7644553,462,0.0101196,0,0
545,steady,0,20000,1195,835168,835168,0,25652,50000,30000,667793,701818,7720815,7644553,461,0.00987745,0,0
546,steady,0,20000,1195,835168,835168,0,25652,50000,30000,668691,701818,7719917,7644553,466,0.00976228,0,0
547,steady,0,20000,1194,835168,835168,0,25652,50000,30000,667824,701818,7720784,7644553,468,0.00987348,0,0
548,steady,0,20000,1193,835168,835168,0,25652,50000,30000,666481,701818,7722127,7644553,471,0.0100457,0,0
549,steady,0,20000,1195,835168,835168,0,25652,50000,30000,666655,701818,7721953,7644553,469,0.0100234,0,0
550,steady,0,20000,1195,835168,835168,0,25652,50000,30000,665620,701818,7722988,7644553,466,0.010156,0,0
551,steady,0,20000,1197,835168,835168,0,25652,50000,30000,665077,701818,7723531,7644553,464,0.0102256,0,0
552,steady,0,20000,1200,835168,835168,0,25652,50000,30000,666033,701818,7722575,7644553,459,0.0101031,0,0
553,steady,0,20000,1199,835168,835168,0,25652,50000,30000,668076,701818,7720532,7644553,463,0.00984116,0,0
554,steady,0,20000,1202,835168,835168,0,25652,50000,30000,670054,701818,7718554,7644553,465,0.00958742,0,0
555,steady,0,20000,1208,835168,835168,0,25652,50000,30000,675263,701818,7713345,7644553,462,0.00891857,0,0
556,steady,0,20000,1202,835168,835168,0,25652,50000,30000,672610,701818,7715998,7644553,463,0.00925933,0,0
557,steady,0,20000,1206,835168,835168,0,25652,50000,30000,673341,701818,7715267,7645579,462,0.00903248,0,0
558,steady,0,20000,1208,835168,835168,0,25652,50000,30000,678011,701818,7710597,7645579,459,0.00843229,0,0
559,steady,0,20000,1209,835168,835168,0,25652,50000,30000,680097,701818,7708511,7645579,457,0.00816396,0,0
560,steady,0,20000,1213,835168,835168,0,25652,50000,30000,681818,701818,7706790,7645579,456,0.00794248,0,0
561,steady,0,20000,1210,835168,835168,0,25652,50000,30000,681890,701818,7706718,7645579,453,0.00793321,0,0
562,steady,0,20000,1210,835168,835168,0,25652,50000,30000,681509,701818,7707099,7645579,452,0.00798225,0,0
563,steady,0,20000,1210,835168,835168,0,25652,50000,30000,682343,701818,7706265,7645579,452,0.00787489,0,0
564,steady,0,20000,1209,835168,835168,0,25652,50000,30000,681617,701818,7706991,7645579,447,0.00796835,0,0
565,steady,0,20000,1212,835168,835168,0,25652,50000,30000,684221,701818,7704387,7642984,450,0.00796987,0,0
566,steady,0,20000,1208,835168,835168,0,25652,50000,30000,679870,701818,7708738,7642984,452,0.0085298,0,0
567,steady,0,20000,1214,835168,835168,0,25652,50000,30000,682616,701818,7705992,7642984,453,0.00817649,0,0
568,steady,0,20000,1218,835168,835168,0,25652,50000,30000,684034,701818,7704574,7642984,449,0.00799395,0,0
569,steady,0,20000,1220,835168,835168,0,25652,50000,30000,685390,701818,7703218,7641970,453,0.00795096,0,0
570,steady,0,20000,1220,835168,835168,0,25652,50000,30000,687302,701818,7701306,7640097,452,0.00794787,0,0
571,steady,0,20000,1217,835168,835168,0,25652,50000,30000,683697,701818,7704911,7640097,460,0.00841204,0,0
572,steady,0,20000,1217,835168,835168,0,25652,50000,30000,683008,701818,7705600,7640097,463,0.0085007,0,0
573,steady,0,20000,1218,835168,835168,0,25652,50000,30000,682644,701818,7705964,7640097,462,0.00854754,0,0
574,steady,0,20000,1216,835168,835168,0,25652,50000,30000,681997,701818,7706611,7640097,460,0.00863077,0,0
575,steady,0,20000,1209,835168,835168,0,25652,50000,30000,678171,701818,7710437,7640097,464,0.0091227,0,0
576,steady,0,20000,1211,835168,835168,0,25652,50000,30000,679714,701818,7708894,7640097,470,0.00892437,0,0
577,steady,0,20000,1212,835168,835168,0,25652,50000,30000,680512,701818,7708096,7640097,469,0.00882176,0,0
578,steady,0,20000,1214,835168,835168,0,25652,50000,30000,685177,701818,7703431,7637323,472,0.00858163,0,0
579,steady,0,20000,1217,835168,835168,0,25652,50000,30000,688844,701818,7699764,7633493,474,0.00860689,0,0
580,steady,0,20000,1215,835168,835168,0,25652,50000,30000,684418,701818,7704190,7633493,472,0.00917644,0,0
581,steady,0,20000,1213,835168,835168,0,25652,50000,30000,683377,701818,7705231,7633493,474,0.0093103,0,0
582,steady,0,20000,1215,835168,835168,0,25652,50000,30000,685374,701818,7703234,7633493,475,0.00905347,0,0
583,steady,0,20000,1208,835168,835168,0,25652,50000,30000,683018,701818,7705590,7633493,475,0.00935645,0,0
584,steady,0,20000,1210,835168,835168,0,25652,50000,30000,688151,701818,7700457,7632448,477,0.00883181,0,0
585,steady,0,20000,1216,835168,835168,0,25652,50000,30000,690904,701818,7697704,7631471,470,0.00860425,0,0
586,steady,0,20000,1212,835168,835168,0,25652,50000,30000,690242,701818,7698366,7631471,471,0.00868951,0,0
587,steady,0,20000,1218,835168,835168,0,25652,50000,30000,693350,701818,7695258,7630504,470,0.00841479,0,0
588,steady,0,20000,1218,835168,835168,0,25652,50000,30000,691783,701818,7696825,7630504,473,0.00861667,0,0
589,steady,0,20000,1212,835168,835168,0,25652,50000,30000,687494,701818,7701114,7630504,476,0.0091688,0,0
590,steady,0,20000,1210,835168,835168,0,25652,50000,30000,684385,701818,7704223,7630504,476,0.00956865,0,0
591,steady,0,20000,1215,835168,835168,0,25652,50000,30000,685567,701818,7703041,7630504,476,0.00941667,0,0
592,steady,0,20000,1218,835168,835168,0,25652,50000,30000,684309,701818,7704299,7630504,476,0.00957842,0,0
593,steady,0,20000,1209,835168,835168,0,25652,50000,30000,678953,701818,7709655,7630504,479,0.0102665,0,0
594,steady,0,20000,1207,835168,835168,0,25652,50000,30000,678577,701818,7710031,7630504,479,0.0103147,0,0
595,steady,0,20000,1208,835168,835168,0,25652,50000,30000,678635,701818,7709973,7630504,480,0.0103073,0,0
596,steady,0,20000,1209,835168,835168,0,25652,50000,30000,675205,701818,7713403,7630504,475,0.0107474,0,0
597,steady,0,20000,1202,835168,835168,0,25652,50000,30000,672084,701818,7716524,7630504,477,0.0111475,0,0
598,steady,0,20000,1200,835168,835168,0,25652,50000,30000,668784,701818,7719824,7630504,476,0.0115702,0,0
599,steady,0,20000,1195,835168,835168,0,25652,50000,30000,665795,701818,7722813,7630504,474,0.0119528,0,0
