frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
465,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1338962,1472652,7049646,6872096,528,0.0251857,0,0
466,burst,0,20000,1213,835168,835168,0,25652,50000,30000,1331867,1472652,7056741,6872096,526,0.0261658,0,0
467,burst,0,20000,1217,835168,835168,0,25652,50000,30000,1331753,1472652,7056855,6872096,527,0.0261815,0,0
468,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1335933,1472652,7052675,6872096,529,0.0256043,0,0
469,burst,0,20000,1218,835168,835168,0,25652,50000,30000,1335324,1472652,7053284,6872096,528,0.0256885,0,0
470,burst,0,20000,1214,835168,835168,0,25652,50000,30000,1327164,1472652,7061444,6872096,526,0.0268143,0,0
471,burst,0,20000,1212,835168,835168,0,25652,50000,30000,1327819,1472652,7060789,6872096,524,0.0267241,0,0
472,burst,0,20000,1206,835168,835168,0,25652,50000,30000,1319002,1472652,7069606,6872096,522,0.0279379,0,0
473,burst,0,20000,1207,835168,835168,0,25652,50000,30000,1316507,1472652,7072101,6872096,522,0.0282808,0,0
474,burst,0,20000,1205,835168,835168,0,25652,50000,30000,1315151,1472652,7073457,6872096,524,0.0284671,0,0
475,burst,0,20000,1213,835168,835168,0,25652,50000,30000,1324561,1472652,7064047,6872096,521,0.027173,0,0
476,burst,0,20000,1216,835168,835168,0,25652,50000,30000,1326573,1472652,7062035,6872096,518,0.0268958,0,0
477,burst,0,20000,1213,835168,835168,0,25652,50000,30000,1328599,1472652,7060009,6872096,516,0.0266165,0,0
478,burst,0,20000,1214,835168,835168,0,25652,50000,30000,1327121,1472652,7061487,6872096,514,0.0268203,0,0
479,burst,0,20000,1214,835168,835168,0,25652,50000,30000,1326982,1472652,7061626,6872096,510,0.0268394,0,0
480,burst,1,25000,1342,1010168,1010168,0,25652,50000,25000,1466009,1472652,6922599,6839848,487,0.0119537,0,0
481,burst,0,20000,1342,835168,835168,0,25652,50000,30000,1463148,1472652,6925460,6839848,490,0.0123619,0,0
482,burst,0,20000,1339,835168,835168,0,25652,50000,30000,1464105,1472652,6924503,6831828,493,0.0133836,0,0
483,burst,0,20000,1337,835168,835168,0,25652,50000,30000,1461482,1472652,6927126,6831828,495,0.0137572,0,0
484,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1460326,1472652,6928282,6831828,498,0.0139218,0,0
485,burst,0,20000,1331,835168,835168,0,25652,50000,30000,1460153,1472652,6928455,6830222,500,0.0141782,0,0
486,burst,0,20000,1332,835168,835168,0,25652,50000,30000,1460374,1472652,6928234,6830222,498,0.0141468,0,0
487,burst,0,20000,1333,835168,835168,0,25652,50000,30000,1461170,1472652,6927438,6824499,499,0.0148596,0,0
488,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1462643,1472652,6925965,6824499,505,0.0146501,0,0
489,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1458162,1472652,6930446,6824499,504,0.0152872,0,0
490,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1457794,1472652,6930814,6824499,505,0.0153395,0,0
491,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1458462,1472652,6930146,6824499,510,0.0152446,0,0
492,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1455944,1472652,6932664,6824499,510,0.0156022,0,0
493,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1453920,1472652,6934688,6824499,511,0.0158895,0,0
494,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1455381,1472652,6933227,6824499,516,0.0156822,0,0
495,burst,0,20000,1339,835168,835168,0,25652,50000,30000,1457245,1472652,6931363,6824499,516,0.0154175,0,0
496,burst,0,20000,1340,835168,835168,0,25652,50000,30000,1461185,1472652,6927423,6822493,516,0.015147,0,0
497,burst,0,20000,1330,835168,835168,0,25652,50000,30000,1449856,1472652,6938752,6822493,517,0.016755,0,0
498,burst,0,20000,1333,835168,835168,0,25652,50000,30000,1452796,1472652,6935812,6822493,514,0.0163382,0,0
499,burst,0,20000,1330,835168,835168,0,25652,50000,30000,1444436,1472652,6944172,6822493,511,0.0175225,0,0
500,burst,0,20000,1337,835168,835168,0,25652,50000,30000,1455688,1472652,6932920,6822493,513,0.0159279,0,0
501,burst,0,20000,1328,835168,835168,0,25652,50000,30000,1450642,1472652,6937966,6822493,513,0.0166436,0,0
502,burst,0,20000,1332,835168,835168,0,25652,50000,30000,1453070,1472652,6935538,6822493,516,0.0162994,0,0
503,burst,0,20000,1332,835168,835168,0,25652,50000,30000,1452254,1472652,6936354,6822493,523,0.0164151,0,0
504,burst,0,20000,1331,835168,835168,0,25652,50000,30000,1453847,1472652,6934761,6820477,525,0.0164799,0,0
505,burst,0,20000,1325,835168,835168,0,25652,50000,30000,1446979,1472652,6941629,6820477,530,0.017453,0,0
506,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1451579,1472652,6937029,6820477,532,0.0168014,0,0
507,burst,0,20000,1331,835168,835168,0,25652,50000,30000,1455806,1472652,6932802,6820477,533,0.016202,0,0
508,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1461536,1472652,6927072,6813422,533,0.0164066,0,0
509,burst,0,20000,1335,835168,835168,0,25652,50000,30000,1461804,1472652,6926804,6811803,534,0.0166023,0,0
510,burst,0,20000,1333,835168,835168,0,25652,50000,30000,1456888,1472652,6931720,6811803,535,0.0172997,0,0
511,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1454610,1472652,6933998,6811803,541,0.0176226,0,0
512,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1452056,1472652,6936552,6809736,547,0.0182823,0,0
513,burst,0,20000,1321,835168,835168,0,25652,50000,30000,1447899,1472652,6940709,6809736,547,0.0188703,0,0
514,burst,0,20000,1319,835168,835168,0,25652,50000,30000,1447150,1472652,6941458,6809736,544,0.0189761,0,0
515,burst,0,20000,1321,835168,835168,0,25652,50000,30000,1449187,1472652,6939421,6809736,549,0.0186882,0,0
516,burst,0,20000,1322,835168,835168,0,25652,50000,30000,1453645,1472652,6934963,6808092,550,0.0182944,0,0
517,burst,0,20000,1320,835168,835168,0,25652,50000,30000,1452052,1472652,6936556,6808092,551,0.0185199,0,0
518,burst,0,20000,1318,835168,835168,0,25652,50000,30000,1444834,1472652,6943774,6808092,550,0.0195401,0,0
519,burst,0,20000,1313,835168,835168,0,25652,50000,30000,1440100,1472652,6948508,6808092,551,0.0202081,0,0
520,burst,0,20000,1317,835168,835168,0,25652,50000,30000,1443621,1472652,6944987,6808092,551,0.0197113,0,0
521,burst,0,20000,1314,835168,835168,0,25652,50000,30000,1443930,1472652,6944678,6808092,550,0.0196677,0,0
522,burst,0,20000,1309,835168,835168,0,25652,50000,30000,1438316,1472652,6950292,6808092,555,0.0204596,0,0
523,burst,0,20000,1306,835168,835168,0,25652,50000,30000,1433227,1472652,6955381,6808092,558,0.0211763,0,0
524,burst,0,20000,1297,835168,835168,0,25652,50000,30000,1417408,1472652,6971200,6808092,558,0.0233974,0,0
525,burst,0,20000,1295,835168,835168,0,25652,50000,30000,1414067,1472652,6974541,6808092,556,0.0238652,0,0
526,burst,0,20000,1300,835168,835168,0,25652,50000,30000,1420478,1472652,6968130,6808092,558,0.0229671,0,0
527,burst,0,20000,1297,835168,835168,0,25652,50000,30000,1419168,1472652,6969440,6808092,562,0.0231508,0,0
528,burst,0,20000,1298,835168,835168,0,25652,50000,30000,1422103,1472652,6966505,6808092,562,0.0227392,0,0
529,burst,0,20000,1291,835168,835168,0,25652,50000,30000,1418631,1472652,6969977,6808092,564,0.023226,0,0
530,burst,0,20000,1287,835168,835168,0,25652,50000,30000,1417695,1472652,6970913,6808092,564,0.0233572,0,0
531,burst,0,20000,1293,835168,835168,0,25652,50000,30000,1423960,1472652,6964648,6808092,567,0.0224787,0,0
532,burst,0,20000,1289,835168,835168,0,25652,50000,30000,1417935,1472652,6970673,6808092,566,0.0233236,0,0
533,burst,0,20000,1286,835168,835168,0,25652,50000,30000,1415434,1472652,6973174,6808092,568,0.0236739,0,0
534,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1403155,1472652,6985453,6808092,571,0.02539,0,0
535,burst,0,20000,1285,835168,835168,0,25652,50000,30000,1405521,1472652,6983087,6808092,572,0.0250598,0,0
536,burst,0,20000,1283,835168,835168,0,25652,50000,30000,1404426,1472652,6984182,6808092,577,0.0252127,0,0
537,burst,0,20000,1285,835168,835168,0,25652,50000,30000,1403066,1472652,6985542,6808092,575,0.0254025,0,0
538,burst,0,20000,1277,835168,835168,0,25652,50000,30000,1395580,1472652,6993028,6808092,575,0.0264458,0,0
539,burst,0,20000,1275,835168,835168,0,25652,50000,30000,1393543,1472652,6995065,6808092,577,0.0267293,0,0
540,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1386806,1472652,7001802,6808092,577,0.0276657,0,0
541,burst,0,20000,1267,835168,835168,0,25652,50000,30000,1384904,1472652,7003704,6808092,578,0.0279298,0,0
542,burst,0,20000,1262,835168,835168,0,25652,50000,30000,1375655,1472652,7012953,6808092,579,0.0292118,0,0
543,burst,0,20000,1251,835168,835168,0,25652,50000,30000,1363589,1472652,7025019,6808092,579,0.0308792,0,0
544,burst,0,20000,1252,835168,835168,0,25652,50000,30000,1363422,1472652,7025186,6808092,580,0.0309022,0,0
545,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1363938,1472652,7024670,6808092,577,0.0308311,0,0
546,burst,0,20000,1257,835168,835168,0,25652,50000,30000,1361147,1472652,7027461,6808092,573,0.031216,0,0
547,burst,0,20000,1257,835168,835168,0,25652,50000,30000,1361503,1472652,7027105,6808092,571,0.0311669,0,0
548,burst,0,20000,1257,835168,835168,0,25652,50000,30000,1360848,1472652,7027760,6808092,568,0.0312572,0,0
549,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1353177,1472652,7035431,6808092,566,0.0323134,0,0
550,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1349322,1472652,7039286,6808092,565,0.0328434,0,0
551,burst,0,20000,1243,835168,835168,0,25652,50000,30000,1349906,1472652,7038702,6809736,565,0.0325296,0,0
552,burst,0,20000,1248,835168,835168,0,25652,50000,30000,1356189,1472652,7032419,6809736,561,0.0316652,0,0
553,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1361813,1472652,7026795,6809736,562,0.0308902,0,0
554,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1355395,1472652,7033213,6809736,555,0.0317745,0,0
555,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1359654,1472652,7028954,6809736,554,0.0311879,0,0
556,burst,0,20000,1248,835168,835168,0,25652,50000,30000,1353897,1472652,7034711,6809736,548,0.0319807,0,0
557,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1355900,1472652,7032708,6809736,545,0.031705,0,0
558,burst,0,20000,1245,835168,835168,0,25652,50000,30000,1352145,1472652,7036463,6809736,545,0.0322217,0,0
559,burst,0,20000,1243,835168,835168,0,25652,50000,30000,1350070,1472652,7038538,6809736,544,0.032507,0,0
560,burst,0,20000,1245,835168,835168,0,25652,50000,30000,1355299,1472652,7033309,6809736,542,0.0317877,0,0
561,burst,0,20000,1242,835168,835168,0,25652,50000,30000,1352869,1472652,7035739,6809736,547,0.0321221,0,0
562,burst,0,20000,1245,835168,835168,0,25652,50000,30000,1356710,1472652,7031898,6809736,551,0.0315935,0,0
563,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1353948,1472652,7034660,6809736,550,0.0319737,0,0
564,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1352232,1472652,7036376,6809736,548,0.0322098,0,0
565,burst,0,20000,1248,835168,835168,0,25652,50000,30000,1347626,1472652,7040982,6809736,550,0.0328429,0,0
566,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1348388,1472652,7040220,6809736,554,0.0327382,0,0
567,burst,0,20000,1248,835168,835168,0,25652,50000,30000,1342521,1472652,7046087,6809736,549,0.0335436,0,0
568,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1342993,1472652,7045615,6809736,547,0.0334788,0,0
569,burst,0,20000,1250,835168,835168,0,25652,50000,30000,1350713,1472652,7037895,6809736,543,0.0324186,0,0
570,burst,0,20000,1254,835168,835168,0,25652,50000,30000,1355150,1472652,7033458,6809736,541,0.0318083,0,0
571,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1352744,1472652,7035864,6809736,543,0.0321393,0,0
572,burst,0,20000,1245,835168,835168,0,25652,50000,30000,1340802,1472652,7047806,6809736,542,0.0337793,0,0
573,burst,0,20000,1250,835168,835168,0,25652,50000,30000,1349484,1472652,7039124,6809736,544,0.0325876,0,0
574,burst,0,20000,1244,835168,835168,0,25652,50000,30000,1340964,1472652,7047644,6809736,538,0.0337571,0,0
575,burst,0,20000,1245,835168,835168,0,25652,50000,30000,1341821,1472652,7046787,6809736,537,0.0336396,0,0
576,burst,0,20000,1241,835168,835168,0,25652,50000,30000,1340242,1472652,7048366,6809736,536,0.0338561,0,0
577,burst,0,20000,1234,835168,835168,0,25652,50000,30000,1334164,1472652,7054444,6809736,533,0.0346885,0,0
578,burst,0,20000,1231,835168,835168,0,25652,50000,30000,1330861,1472652,7057747,6809736,532,0.0351403,0,0
579,burst,0,20000,1229,835168,835168,0,25652,50000,30000,1332232,1472652,7056376,6809736,529,0.0349528,0,0
580,burst,0,20000,1229,835168,835168,0,25652,50000,30000,1334563,1472652,7054045,6809736,528,0.0346339,0,0
581,burst,0,20000,1232,835168,835168,0,25652,50000,30000,1337618,1472652,7050990,6809736,527,0.0342156,0,0
582,burst,0,20000,1236,835168,835168,0,25652,50000,30000,1340973,1472652,7047635,6809736,527,0.0337559,0,0
583,burst,0,20000,1232,835168,835168,0,25652,50000,30000,1339531,1472652,7049077,6809736,530,0.0339535,0,0
584,burst,0,20000,1228,835168,835168,0,25652,50000,30000,1330373,1472652,7058235,6809736,525,0.035207,0,0
585,burst,0,20000,1228,835168,835168,0,25652,50000,30000,1324471,1472652,7064137,6809736,525,0.036013,0,0
586,burst,0,20000,1230,835168,835168,0,25652,50000,30000,1322205,1472652,7066403,6809736,521,0.0363222,0,0
587,burst,0,20000,1227,835168,835168,0,25652,50000,30000,1319993,1472652,7068615,6809736,522,0.0366237,0,0
588,burst,0,20000,1225,835168,835168,0,25652,50000,30000,1322359,1472652,7066249,6809736,523,0.0363012,0,0
589,burst,0,20000,1227,835168,835168,0,25652,50000,30000,1326545,1472652,7062063,6809736,524,0.0357299,0,0
590,burst,0,20000,1231,835168,835168,0,25652,50000,30000,1329445,1472652,7059163,6809736,522,0.0353338,0,0
591,burst,0,20000,1228,835168,835168,0,25652,50000,30000,1325242,1472652,7063366,6809736,517,0.0359078,0,0
592,burst,0,20000,1228,835168,835168,0,25652,50000,30000,1329375,1472652,7059233,6809736,519,0.0353434,0,0
593,burst,0,20000,1229,835168,835168,0,25652,50000,30000,1325573,1472652,7063035,6809736,513,0.0358626,0,0
594,burst,0,20000,1231,835168,835168,0,25652,50000,30000,1328478,1472652,7060130,6809736,515,0.0354659,0,0
595,burst,0,20000,1233,835168,835168,0,25652,50000,30000,1328020,1472652,7060588,6809736,511,0.0355285,0,0
596,burst,0,20000,1230,835168,835168,0,25652,50000,30000,1321442,1472652,7067166,6809736,510,0.0364262,0,0
597,burst,0,20000,1228,835168,835168,0,25652,50000,30000,1319403,1472652,7069205,6809736,514,0.0367041,0,0
598,burst,0,20000,1235,835168,835168,0,25652,50000,30000,1327136,1472652,7061472,6809736,511,0.0356492,0,0
599,burst,0,20000,1232,835168,835168,0,25652,50000,30000,1320592,1472652,7068016,6809736,516,0.0365421,0,0
