frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
475,recovery,0,12000,29,555168,555168,0,25652,50000,38000,50811,4277906,8337797,4089087,30,0.509572,0,0
476,recovery,0,12000,26,555168,555168,0,25652,50000,38000,46036,4277906,8342572,4089087,27,0.509853,0,0
477,recovery,0,12000,24,555168,555168,0,25652,50000,38000,42795,4277906,8345813,4089087,25,0.510043,0,0
478,recovery,0,12000,22,555168,555168,0,25652,50000,38000,37910,4277906,8350698,4218580,23,0.494823,0,0
479,recovery,0,12000,22,555168,555168,0,25652,50000,38000,37910,4277906,8350698,4218580,23,0.494823,0,0
480,recovery,0,12000,22,555168,555168,0,25652,50000,38000,37910,4277906,8350698,4218580,23,0.494823,0,0
481,recovery,0,12000,21,555168,555168,0,25652,50000,38000,35454,4277906,8353154,4218580,22,0.494972,0,0
482,recovery,0,12000,19,555168,555168,0,25652,50000,38000,31148,4277906,8357460,4218580,20,0.495232,0,0
483,recovery,0,12000,15,555168,555168,0,25652,50000,38000,22138,4277906,8366470,4218580,16,0.495775,0,0
484,recovery,0,12000,13,555168,555168,0,25652,50000,38000,19441,4277906,8369167,4218580,14,0.495938,0,0
485,recovery,0,12000,12,555168,555168,0,25652,50000,38000,18156,4277906,8370452,4218580,13,0.496015,0,0
486,recovery,0,12000,10,555168,555168,0,25652,50000,38000,15756,4277906,8372852,4218580,11,0.49616,0,0
487,recovery,0,12000,10,555168,555168,0,25652,50000,38000,15756,4277906,8372852,4218580,11,0.49616,0,0
488,recovery,0,12000,9,555168,555168,0,25652,50000,38000,14071,4277906,8374537,4218580,10,0.496261,0,0
489,recovery,0,12000,9,555168,555168,0,25652,50000,38000,14071,4277906,8374537,4218580,10,0.496261,0,0
490,recovery,0,12000,6,555168,555168,0,25652,50000,38000,10301,4277906,8378307,4218580,7,0.496488,0,0
491,recovery,0,12000,6,555168,555168,0,25652,50000,38000,10301,4277906,8378307,4218580,7,0.496488,0,0
492,recovery,0,12000,5,555168,555168,0,25652,50000,38000,9963,4277906,8378645,4218580,6,0.496508,0,0
493,recovery,0,12000,5,555168,555168,0,25652,50000,38000,9963,4277906,8378645,4218580,6,0.496508,0,0
494,recovery,0,12000,4,555168,555168,0,25652,50000,38000,9020,4277906,8379588,4218580,5,0.496565,0,0
495,recovery,0,12000,4,555168,555168,0,25652,50000,38000,9020,4277906,8379588,4218580,5,0.496565,0,0
496,recovery,0,12000,2,555168,555168,0,25652,50000,38000,3836,4277906,8384772,7275494,3,0.132297,0,0
497,recovery,0,12000,1,555168,555168,0,25652,50000,38000,1829,4277906,8386779,7275494,2,0.132504,0,0
498,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
499,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
500,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
501,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
502,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
503,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
504,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
505,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
506,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
507,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
508,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
509,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
510,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
511,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
512,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
513,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
514,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
515,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
516,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
517,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
518,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
519,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
520,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
521,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
522,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
523,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
524,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
525,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
526,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
527,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
528,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
529,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
530,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
531,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
532,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
533,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
534,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
535,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
536,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
537,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
538,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
539,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
540,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
541,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
542,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
543,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
544,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
545,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
546,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
547,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
548,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
549,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
550,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
551,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
552,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
553,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
554,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
555,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
556,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
557,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
558,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
559,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
560,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
561,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
562,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
563,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
564,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
565,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
566,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
567,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
568,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
569,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
570,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
571,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
572,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
573,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
574,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
575,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
576,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
577,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
578,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
579,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
580,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
581,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
582,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
583,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
584,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
585,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
586,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
587,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
588,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
589,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
590,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
591,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
592,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
593,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
594,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
595,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
596,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
597,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
598,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
599,recovery,0,12000,0,555168,555168,0,25652,50000,38000,0,4277906,8388608,8388608,1,0,0,0
